Time,pwrA,pwrB,pwrC
2022-01-02 19:00:00+02:00,584.2929290862041,433.9856206061932,132.84393206406773
2022-01-02 20:00:00+02:00,587.2461296894828,500.00038139227075,135.2112429081486
2022-01-02 21:00:00+02:00,585.2132051908053,363.2788423978365,135.60309272179236
2022-01-02 22:00:00+02:00,572.2135934635085,449.25053483612686,133.59676567389042
2022-01-02 23:00:00+02:00,585.4733612423852,437.9138322557722,133.13654938198272
2022-01-03 00:00:00+02:00,586.0699212784158,445.42723462097626,132.82931415299723
2022-01-03 01:00:00+02:00,584.5574760578822,317.296956228944,135.16635466508262
2022-01-03 02:00:00+02:00,573.3576948291759,511.50783852514274,135.1691058008804
2022-01-03 03:00:00+02:00,598.973093278252,401.7192319435137,147.43617103869437
2022-01-03 04:00:00+02:00,584.6927339577977,325.06356116186214,134.96195172659958
2022-01-03 05:00:00+02:00,588.3574706417832,491.27673861249605,134.68328734738145
2022-01-03 06:00:00+02:00,583.0368094396109,484.2761691315006,133.9711957989317
2022-01-03 07:00:00+02:00,591.8687446710422,310.27446162035017,133.8666906211582
2022-01-03 08:00:00+02:00,597.0312127210423,404.12679377572977,133.77166368861398
2022-01-03 09:00:00+02:00,580.8705129079275,426.71603366061373,133.67524760478253
2022-01-03 10:00:00+02:00,590.8801779300533,313.72725640343367,134.34365473257915
2022-01-03 11:00:00+02:00,576.1794840494791,556.5045083215995,135.76546318586483
2022-01-03 12:00:00+02:00,594.5780250207702,423.03771892946156,134.25101533576623
2022-01-03 13:00:00+02:00,622.3528047093091,393.5890254169776,132.22089545010928
2022-01-03 14:00:00+02:00,571.2910739066906,370.5450134277344,131.77697449877746
2022-01-03 15:00:00+02:00,591.1011417156996,373.0222702826094,132.75237947539964
2022-01-03 16:00:00+02:00,560.5621692921856,372.87183451888586,134.9860531079887
2022-01-03 17:00:00+02:00,567.3774088541667,321.5190765380859,133.55221633911134
2022-01-03 18:00:00+02:00,554.2851895419034,445.9093930022885,132.46121173434787
2022-01-03 19:00:00+02:00,556.0738921663655,426.10553285968837,132.0443081072907
2022-01-03 20:00:00+02:00,596.8165118915999,375.75186082550596,132.8258172886212
2022-01-03 21:00:00+02:00,557.0090625378513,301.58431604666305,136.24588450350504
2022-01-03 22:00:00+02:00,550.934727191925,525.2686834335327,134.9093292951584
2022-01-03 23:00:00+02:00,562.5521841503326,428.7262701307024,135.66070048014322
2022-01-04 00:00:00+02:00,558.8353114341622,414.2564697265625,133.8949926290939
2022-01-04 01:00:00+02:00,567.2206592345506,314.9356959196512,132.94761640570138
2022-01-04 02:00:00+02:00,573.2421345710754,559.267397403717,140.57682621479034
2022-01-04 03:00:00+02:00,565.7873445233367,381.36547637995653,142.14236281589908
2022-01-04 04:00:00+02:00,558.5250489478018,377.8529088138755,136.47115308474872
2022-01-04 05:00:00+02:00,574.4709181282388,330.7320510634226,135.89202903862574
2022-01-04 06:00:00+02:00,548.5523279470991,516.5121724919755,134.97061050769895
2022-01-04 07:00:00+02:00,567.2360421353754,380.1602334131168,134.362542486392
2022-01-04 08:00:00+02:00,560.85901352047,322.10423196008963,136.3639796057413
2022-01-04 09:00:00+02:00,567.793168856697,347.5929865875991,203.83016285732947
2022-01-04 10:00:00+02:00,594.3099620057543,353.97475884714885,224.64781956772643
2022-01-04 11:00:00+02:00,564.1020914333969,332.70139392454234,238.78178821392913
2022-01-04 12:00:00+02:00,562.4127940223331,497.4432041531517,203.6864475068592
2022-01-04 13:00:00+02:00,557.7566384304776,435.7980324963059,133.78121159585675
2022-01-04 14:00:00+02:00,561.4255076652795,460.23599749234455,137.0223220748518
2022-01-04 15:00:00+02:00,553.9790587425232,314.3826229572296,135.07882857322693
2022-01-04 16:00:00+02:00,555.2065091611728,403.48273079457334,134.55584444521085
2022-01-04 17:00:00+02:00,543.4656006479021,465.6307575981024,133.51618825844702
2022-01-04 18:00:00+02:00,547.5535044043955,459.83344738892833,136.91279286085958
2022-01-04 19:00:00+02:00,550.3681309031017,341.26117931764514,135.4833505658961
2022-01-04 20:00:00+02:00,566.2123617553711,507.6944689941406,133.52265907287597
2022-01-04 21:00:00+02:00,543.0124937545421,594.2110051591267,135.2886980633403
2022-01-04 22:00:00+02:00,545.5925596595415,440.48218214935457,138.31740604923462
2022-01-04 23:00:00+02:00,558.2294039726257,345.6229419708252,135.32828497886658
2022-01-05 00:00:00+02:00,558.7458224826389,459.7319715095289,133.26991880782927
2022-01-05 01:00:00+02:00,559.4649287297176,539.6031698373648,134.6140866793119
2022-01-05 02:00:00+02:00,549.4558771027991,483.2087364005084,133.6760016973294
2022-01-05 03:00:00+02:00,545.9713541666666,347.3018485031559,136.9757435254458
2022-01-05 04:00:00+02:00,542.2014736599392,385.124342095915,142.03410480640554
2022-01-05 05:00:00+02:00,538.7063171386719,556.3894334059495,132.3697738647461
2022-01-05 06:00:00+02:00,561.1021487213844,537.1929590979288,133.59076974558275
2022-01-05 07:00:00+02:00,550.3611877441406,339.94159138997395,137.8890047709147
2022-01-05 08:00:00+02:00,564.159872850581,483.3703788105567,134.9096295534067
2022-01-05 09:00:00+02:00,546.3413333892822,545.5373227596283,137.0789041519165
2022-01-05 10:00:00+02:00,551.6300466074108,317.173494500629,138.09996799964688
2022-01-05 11:00:00+02:00,567.3721395540638,501.6987307252002,133.034441715529
2022-01-05 12:00:00+02:00,546.3124923706055,517.7106686909993,136.31960169474283
2022-01-05 13:00:00+02:00,565.2141751064344,384.524138461338,132.6684709184625
2022-01-05 14:00:00+02:00,556.4838133394048,339.57489939486044,138.25655433569062
2022-01-05 15:00:00+02:00,557.5162316007987,472.63303055576773,131.62389719020055
2022-01-05 16:00:00+02:00,560.9947165464744,419.2907369238699,134.69398283347104
2022-01-05 17:00:00+02:00,543.812010692949,541.6947521562336,133.86517398096933
2022-01-05 18:00:00+02:00,551.2286730780118,489.8356756680254,133.82320796579555
2022-01-05 19:00:00+02:00,556.6427307128906,318.85859832763674,134.19640630086263
2022-01-05 20:00:00+02:00,555.5484432931673,506.8477415957693,134.1058944443525
2022-01-05 21:00:00+02:00,547.7245086411299,395.3584990420584,136.8987011343746
2022-01-05 22:00:00+02:00,540.7585278116011,448.03439943960024,134.36952981988756
2022-01-05 23:00:00+02:00,565.0120992024739,326.8117385864258,135.07877833048502
2022-01-06 00:00:00+02:00,539.6643511238744,450.06629917985305,134.9418675050897
2022-01-06 01:00:00+02:00,545.4428883484144,434.2182885021097,134.68493394811446
2022-01-06 02:00:00+02:00,541.5147983688711,386.09685534175543,135.78032569318313
2022-01-06 03:00:00+02:00,541.9363033077022,334.1196392620648,136.4096645320858
2022-01-06 04:00:00+02:00,541.1184668380223,459.64868421233103,137.90016997262333
2022-01-06 05:00:00+02:00,544.059692153357,441.59820740205004,135.94608255257285
2022-01-06 06:00:00+02:00,550.1433416983494,381.8604218344306,135.06682883242826
2022-01-06 07:00:00+02:00,563.6647624969482,302.8574981689453,140.1836643218994
2022-01-06 08:00:00+02:00,553.6991174043114,448.44327556553174,134.13662332563257
2022-01-06 09:00:00+02:00,554.1941953716856,469.1596618035827,134.91544157085997
2022-01-06 10:00:00+02:00,558.004055924152,459.5647882049407,134.60246652574395
2022-01-06 11:00:00+02:00,552.6984328632207,315.4302486449249,135.41556649614674
2022-01-06 12:00:00+02:00,562.0247176969895,479.35127643623736,134.62363980996489
2022-01-06 13:00:00+02:00,547.2093278099509,373.8925807896782,132.75774593914255
2022-01-06 14:00:00+02:00,543.3221903379798,467.7330563927665,134.46738205343334
2022-01-06 15:00:00+02:00,542.9005279541016,360.1052663167318,136.30741907755535
2022-01-06 16:00:00+02:00,550.5391924046759,407.6940733952309,134.76433611058476
2022-01-06 17:00:00+02:00,546.6673480694111,538.5064098651593,136.4810809795673
2022-01-06 18:00:00+02:00,559.0647287852729,438.1475139560984,136.34329565247492
2022-01-06 19:00:00+02:00,560.5420388292911,424.67320583969797,132.24616542075998
2022-01-06 20:00:00+02:00,560.7728924137531,346.409195475059,135.83384870774674
2022-01-06 21:00:00+02:00,534.961757183075,541.104583978653,140.85318112373352
2022-01-06 22:00:00+02:00,553.7182944253527,392.5881193136867,134.7050334431451
2022-01-06 23:00:00+02:00,552.9267437769894,383.7018614177462,135.02871842525175
2022-01-07 00:00:00+02:00,551.7268057262406,429.3571418447887,134.98859171206584
2022-01-07 01:00:00+02:00,552.135308057742,337.0299184125169,134.10932021750543
2022-01-07 02:00:00+02:00,557.6797670123003,423.6647419894008,133.99688410226523
2022-01-07 03:00:00+02:00,548.8543560882113,443.0251830143715,134.60707329138
2022-01-07 04:00:00+02:00,556.8409795178865,429.10063348067433,134.76758297568873
2022-01-07 05:00:00+02:00,549.1032022504664,438.82291890614067,135.34090622859216
2022-01-07 06:00:00+02:00,566.4848454402044,321.1455693171574,135.5922087449294
2022-01-07 07:00:00+02:00,561.7477389932266,381.61454716574383,135.09629280578915
2022-01-07 08:00:00+02:00,560.8660928516784,401.07966736020956,134.5557145930893
2022-01-07 09:00:00+02:00,549.6568601238193,498.34664632313286,133.4124352754052
2022-01-07 10:00:00+02:00,550.8125141086291,433.68478723267214,133.92237161990985
2022-01-07 11:00:00+02:00,553.5114035669775,417.7451295838574,137.01254903548224
2022-01-07 12:00:00+02:00,546.2374808946464,444.47516611460094,144.76222480192817
2022-01-07 13:00:00+02:00,555.239677889701,419.0210828921145,137.05040092530493
2022-01-07 14:00:00+02:00,545.8217539161143,473.52667929909444,140.64618451667553
2022-01-07 15:00:00+02:00,555.9310077219864,398.3524771037348,142.84710141118208
2022-01-07 16:00:00+02:00,551.2229797726586,506.12304387773787,149.3203419730777
2022-01-07 17:00:00+02:00,547.285329749936,387.9188286953285,139.85007591872917
2022-01-07 18:00:00+02:00,540.9767203330994,598.7847383022308,140.9917275905609
2022-01-07 19:00:00+02:00,550.8840308999115,480.291539030255,138.15381043632075
2022-01-07 20:00:00+02:00,563.4860408794278,429.40476985218265,145.97767874607348
2022-01-07 21:00:00+02:00,548.3455760443388,508.2052895844872,141.4892060578759
2022-01-07 22:00:00+02:00,544.9681836505268,547.8558295198189,137.67691111010174
2022-01-07 23:00:00+02:00,546.0222574869791,348.5157047242157,137.1390882388566
2022-01-08 00:00:00+02:00,551.9273027692523,399.12472912443786,137.66460399467405
2022-01-08 01:00:00+02:00,556.0412400370897,469.85950909238875,138.31891855567392
2022-01-08 02:00:00+02:00,564.2105749194063,454.7806896791139,140.22699967281525
2022-01-08 03:00:00+02:00,550.6341447711288,418.71284686538047,143.13731034200387
2022-01-08 04:00:00+02:00,562.9480032872672,474.8360930163451,142.4844153818458
2022-01-08 05:00:00+02:00,542.3526275634765,314.730512491862,139.30787658691406
2022-01-08 06:00:00+02:00,548.2775311279297,465.23590484619143,138.36882751464844
2022-01-08 07:00:00+02:00,548.5738877516526,553.6165128267728,141.82229590782754
2022-01-08 08:00:00+02:00,555.3195686340332,544.3338892459869,137.30404102802277
2022-01-08 09:00:00+02:00,565.9835286043128,461.3672768729074,144.45257716276208
2022-01-08 10:00:00+02:00,562.1914614282473,476.6412145441229,141.65021915628452
2022-01-08 11:00:00+02:00,552.3931955973308,323.2146464029948,158.08412373860676
2022-01-08 12:00:00+02:00,549.3631009329395,464.4236296832864,139.34784671376804
2022-01-08 13:00:00+02:00,539.6787979953973,542.0692001461059,137.310927989871
2022-01-08 14:00:00+02:00,551.2596164885022,425.1069451286679,142.25392627716064
2022-01-08 15:00:00+02:00,546.8738663083031,462.19941675095333,140.2911187126523
2022-01-08 16:00:00+02:00,553.0070133652798,341.11414307586904,143.8861926174903
2022-01-08 17:00:00+02:00,556.43942101322,472.3763450508687,140.6705119574248
2022-01-08 18:00:00+02:00,561.795709659619,430.6986643284227,139.41117325679963
2022-01-08 19:00:00+02:00,549.7716068174781,486.89321806372664,148.7814718106898
2022-01-08 20:00:00+02:00,543.3327745541121,553.7430015386537,141.90271753118944
2022-01-08 21:00:00+02:00,553.8595432339586,485.12388432691546,140.16424986553676
2022-01-08 22:00:00+02:00,560.0323580228365,343.55313368577225,139.99412114070012
2022-01-08 23:00:00+02:00,561.9320971094919,491.87027598855025,141.1849871424144
2022-01-09 00:00:00+02:00,548.1026178404343,503.42727430476697,148.39891717600267
2022-01-09 01:00:00+02:00,554.4105353427293,468.08097248940015,143.8853719126639
2022-01-09 02:00:00+02:00,564.5802673812984,327.8729432571766,138.3708530396454
2022-01-09 03:00:00+02:00,559.5689956257535,414.8036020884528,153.54823516030694
2022-01-09 04:00:00+02:00,555.2940997360345,462.43079967068553,145.6607590868957
2022-01-09 05:00:00+02:00,548.522698879242,547.6704173088074,140.18955981731415
2022-01-09 06:00:00+02:00,552.5886192885525,392.6488679406678,142.2441773062269
2022-01-09 07:00:00+02:00,562.5651366273115,332.8720428809691,140.69710463620305
2022-01-09 08:00:00+02:00,554.8227246554393,427.57925530199736,140.48356605385834
2022-01-09 09:00:00+02:00,555.9302905364876,468.93906233998274,145.9599380207419
2022-01-09 10:00:00+02:00,543.3879323858964,470.29091572008633,144.13542625025698
2022-01-09 11:00:00+02:00,552.6341734442092,330.68722021670743,143.25183111292716
2022-01-09 12:00:00+02:00,560.1679980847263,541.4973743054294,140.69837372062742
2022-01-09 13:00:00+02:00,546.245283647017,502.6086897416548,140.6690524322818
2022-01-09 14:00:00+02:00,547.8866233366082,428.23203029402765,139.2686951418957
2022-01-09 15:00:00+02:00,544.5758449009487,347.6096934841988,154.73357225002204
2022-01-09 16:00:00+02:00,557.76276230671,409.52537518563355,144.3898390820746
2022-01-09 17:00:00+02:00,548.0293188724421,472.03557451122305,140.1446178455643
2022-01-09 18:00:00+02:00,547.1736743983938,442.8808378532751,141.6475945088401
2022-01-09 19:00:00+02:00,542.3123377127241,342.8007379576217,138.80264767195828
2022-01-09 20:00:00+02:00,551.8837414550782,463.74266937255857,134.96259620666504
2022-01-09 21:00:00+02:00,550.1654296258483,473.0998142126835,141.14784518155184
2022-01-09 22:00:00+02:00,555.254716873169,556.7879328727722,136.43296909332275
2022-01-09 23:00:00+02:00,545.8993521163712,372.1320994362902,137.07895848288464
2022-01-10 00:00:00+02:00,543.7434918678413,422.75396819033864,145.19928039938716
2022-01-10 01:00:00+02:00,542.7172487654776,471.7869504532724,157.45856904803583
2022-01-10 02:00:00+02:00,545.0550776890346,347.19655300322034,139.3092232204619
2022-01-10 03:00:00+02:00,564.4689297316661,468.3030487520611,139.8934402849207
2022-01-10 04:00:00+02:00,543.0336943233715,432.9477549160228,142.1266055387609
2022-01-10 05:00:00+02:00,541.9722862830529,335.06639791635365,140.88734776423527
2022-01-10 06:00:00+02:00,547.7264246940613,547.6556785106659,139.69101452827454
2022-01-10 07:00:00+02:00,540.4402236938477,564.5011987686157,138.52332139015198
2022-01-10 08:00:00+02:00,542.9448426345299,330.99339899523505,136.2932409089187
2022-01-10 09:00:00+02:00,550.132988148685,414.2027522298545,141.83157949318175
2022-01-10 10:00:00+02:00,560.1373117705922,444.1442923840181,141.38507117754148
2022-01-10 11:00:00+02:00,541.3233892086663,401.33977516000357,145.91560532759377
2022-01-10 12:00:00+02:00,545.1476630210195,395.86074988342676,190.777749307672
2022-01-10 13:00:00+02:00,545.6968896777511,452.2373404919999,229.9009839380176
2022-01-10 14:00:00+02:00,553.5260387749842,444.5139212051624,220.24935053326757
2022-01-10 15:00:00+02:00,610.1112756063771,384.52762789252444,238.6866455078125
2022-01-10 16:00:00+02:00,559.4269088551968,589.1243217242921,312.8442347723724
2022-01-10 17:00:00+02:00,568.2601035032206,424.8306514044006,294.2739912213685
2022-01-10 18:00:00+02:00,559.9679704791143,490.16219163697065,161.87596769111101
2022-01-10 19:00:00+02:00,573.8743336995443,439.2860692342122,139.28822352091473
2022-01-10 20:00:00+02:00,557.3518245803507,466.12159997097575,140.70695029573488
2022-01-10 21:00:00+02:00,557.0043836281005,427.66978603524615,139.05581420561228
2022-01-10 22:00:00+02:00,560.1583494127757,440.348048376304,144.45890830446302
2022-01-10 23:00:00+02:00,557.9323058164209,400.6018417473126,141.99645606019442
2022-01-11 00:00:00+02:00,554.0987458931384,545.1619579699612,138.8454247999561
2022-01-11 01:00:00+02:00,551.4991544926833,481.1730658051931,139.4321197664677
2022-01-11 02:00:00+02:00,575.1825167338053,347.86977275212604,144.03863803545633
2022-01-11 03:00:00+02:00,557.0822534853695,439.28795581653804,142.5940799362089
2022-01-11 04:00:00+02:00,568.9367210311119,509.77271355523004,140.89796740599354
2022-01-11 05:00:00+02:00,566.9363076853198,544.228173780811,141.436920402586
2022-01-11 06:00:00+02:00,574.5989171700884,351.9364214756692,145.85504221361737
2022-01-11 07:00:00+02:00,561.845137381848,425.70605747552565,142.36062301824123
2022-01-11 08:00:00+02:00,555.5133130419385,346.54435763516267,157.27882712227958
2022-01-11 09:00:00+02:00,569.0397192599505,455.9944204296586,142.19598533133782
2022-01-11 10:00:00+02:00,559.7042297923236,433.4929172340883,143.47435392327264
2022-01-11 11:00:00+02:00,552.0292534082758,362.8240949379895,163.69423071622256
2022-01-11 12:00:00+02:00,562.6330787941262,445.7235504527151,145.46987967785495
2022-01-11 13:00:00+02:00,559.5714144699865,443.6582058913416,148.09619456778327
2022-01-11 14:00:00+02:00,563.7160337043531,350.8651744958126,149.47961194587475
2022-01-11 15:00:00+02:00,551.6624143230381,447.2914399104332,141.67293690923435
2022-01-11 16:00:00+02:00,549.7292276410914,463.419179159136,140.44943624467993
2022-01-11 17:00:00+02:00,548.9896474510732,346.0501524029356,145.52653457179213
2022-01-11 18:00:00+02:00,578.0822197636471,405.55909574484525,143.91099670667688
2022-01-11 19:00:00+02:00,581.6378626330145,439.77623128656097,142.2708964606224
2022-01-11 20:00:00+02:00,553.5382557950279,340.6300671008206,141.43399651106014
2022-01-11 21:00:00+02:00,554.5656392888505,560.8926488595415,145.29491702530734
2022-01-11 22:00:00+02:00,562.0253224892191,395.57857921335955,146.52948481493658
2022-01-11 23:00:00+02:00,551.908545804311,428.7002685730716,179.93002374488188
2022-01-12 00:00:00+02:00,559.8727249948602,509.6031466835424,141.48849623830694
2022-01-12 01:00:00+02:00,550.9413096110026,323.60218302408856,139.05318705240884
2022-01-12 02:00:00+02:00,564.1663425347022,397.2122625653594,130.6265951346647
2022-01-12 03:00:00+02:00,554.6778610926594,495.81014937192657,131.56520037965726
2022-01-12 04:00:00+02:00,551.0576527913412,320.12064666748046,132.9736646016439
2022-01-12 05:00:00+02:00,566.8699683101834,383.9753939720892,131.22844826672272
2022-01-12 06:00:00+02:00,554.710551961263,292.77379608154297,129.38679122924805
2022-01-12 07:00:00+02:00,556.1667796488341,443.9304687190177,130.7107304606946
2022-01-12 08:00:00+02:00,570.2704719520818,289.6339327758427,131.13270958241085
2022-01-12 09:00:00+02:00,558.5966022548391,454.7332812864389,136.85492663027634
2022-01-12 10:00:00+02:00,558.5764235693534,651.0341905834152,134.6185176291529
2022-01-12 11:00:00+02:00,559.520361340834,592.4828803694415,149.51327420919282
2022-01-12 12:00:00+02:00,567.3612903659626,383.3703831818144,135.83180084875073
2022-01-12 13:00:00+02:00,564.0225136005773,443.5064445090505,143.51061193077965
2022-01-12 14:00:00+02:00,561.1228661630668,352.8727986653646,137.44353051279106
2022-01-12 15:00:00+02:00,560.061523208904,455.43884140186094,147.1095539335901
2022-01-12 16:00:00+02:00,561.7339766268245,360.5870421632321,150.55874962721043
2022-01-12 17:00:00+02:00,559.5797002118333,483.60755289407604,139.9754682268415
2022-01-12 18:00:00+02:00,558.1043608224936,390.4239658413805,137.09758956057166
2022-01-12 19:00:00+02:00,552.4819518131997,493.67199406410333,137.41527099609374
2022-01-12 20:00:00+02:00,572.0708429171955,375.45050575527443,137.34227113675345
2022-01-12 21:00:00+02:00,561.8833625073703,450.8882031710643,136.50642907484522
2022-01-12 22:00:00+02:00,558.7952584219979,367.1378998656373,137.911587855199
2022-01-12 23:00:00+02:00,558.6105190649964,452.3061805667734,137.7108562153981
2022-01-13 00:00:00+02:00,566.3887033315805,332.89174499511716,136.98429166353665
2022-01-13 01:00:00+02:00,566.757432994276,414.74926108180887,136.7519251757329
2022-01-13 02:00:00+02:00,572.5840960171954,289.7369639334367,135.58462907800723
2022-01-13 03:00:00+02:00,553.1389118063039,310.54589528050917,138.19243279818832
2022-01-13 04:00:00+02:00,575.4293418190696,569.5882146661932,138.0016296386719
2022-01-13 05:00:00+02:00,599.4222935267857,299.83243233816967,141.0155748639788
2022-01-13 06:00:00+02:00,577.2039699554443,512.9535474777222,134.32013934850693
2022-01-13 07:00:00+02:00,564.9140757479408,349.66228112509083,134.24156910504482
2022-01-13 08:00:00+02:00,565.2779348925286,312.99899896147286,136.19188469436568
2022-01-13 09:00:00+02:00,558.6188418529073,422.1713459452645,135.94136387559234
2022-01-13 10:00:00+02:00,561.3279668634588,428.47633824203956,136.79035572090535
2022-01-13 11:00:00+02:00,564.8961802567586,369.8452409045531,156.40382441907826
2022-01-13 12:00:00+02:00,565.2209977196336,448.95294886260405,143.6483753357579
2022-01-13 13:00:00+02:00,561.5075281430597,363.0790511875936,137.49601020290427
2022-01-13 14:00:00+02:00,564.5326277486394,356.85111730911314,140.9484729552537
2022-01-13 15:00:00+02:00,558.865716619806,424.1884614713899,138.70611773480425
2022-01-13 16:00:00+02:00,565.2345334447996,359.55591637197165,140.61021600588404
2022-01-13 17:00:00+02:00,561.3323624960741,359.0708990815896,147.43717757181906
2022-01-13 18:00:00+02:00,554.4920794169108,446.60083162216915,143.5614819299607
2022-01-13 19:00:00+02:00,559.7100067138672,328.31864878336586,139.82590154012044
2022-01-13 20:00:00+02:00,552.0867531946463,355.0105340055717,136.8539063209711
2022-01-13 21:00:00+02:00,561.2031924358467,481.20646376020454,141.41005072432958
2022-01-13 22:00:00+02:00,553.1203551772953,326.8974757231483,133.78308483981345
2022-01-13 23:00:00+02:00,571.6167231633113,321.480801156851,135.18260016808142
2022-01-14 00:00:00+02:00,552.5231655710112,544.8299600244537,135.64400662057767
2022-01-14 01:00:00+02:00,551.2760549692007,325.9759561391977,140.452344923753
2022-01-14 02:00:00+02:00,569.151585305384,325.9168892793877,138.04289423033248
2022-01-14 03:00:00+02:00,552.785167875744,489.82035700480145,146.1715397153582
2022-01-14 04:00:00+02:00,567.914296468099,334.57032267252606,137.4527333577474
2022-01-14 05:00:00+02:00,567.7162027994792,320.7400746663412,137.38434422810872
2022-01-14 06:00:00+02:00,567.5762858072917,324.3159423828125,137.62566986083985
2022-01-14 07:00:00+02:00,558.8132008308143,475.549579026112,138.01562392651735
2022-01-14 08:00:00+02:00,554.2176839192708,330.76098988850913,138.63499348958334
2022-01-14 09:00:00+02:00,559.2024480234278,381.01917750292483,178.03091880118492
2022-01-14 10:00:00+02:00,558.6613508813175,383.269864682798,240.3970691445433
2022-01-14 11:00:00+02:00,559.5256767327368,440.1333383731597,310.07741399702434
2022-01-14 12:00:00+02:00,561.2297216083188,404.4401984638767,290.48686501692333
2022-01-14 13:00:00+02:00,564.3503035140911,444.2368984362218,173.3959802597605
2022-01-14 14:00:00+02:00,556.6036642124591,464.8263749826267,144.56902190362024
2022-01-14 15:00:00+02:00,559.3619588515338,375.6090279971852,138.36090657851275
2022-01-14 16:00:00+02:00,556.4075335648809,408.7205816784044,139.4623659119989
2022-01-14 17:00:00+02:00,554.0520460676439,458.88159836872967,138.5953162542664
2022-01-14 18:00:00+02:00,551.0945994059244,333.6325327555339,138.82443923950194
2022-01-14 19:00:00+02:00,551.3437856038412,350.82955067952474,135.7917500813802
2022-01-14 20:00:00+02:00,556.1355704875907,485.6732444377861,134.34493949196556
2022-01-14 21:00:00+02:00,554.6280161539713,318.9651128133138,135.16681849161785
2022-01-14 22:00:00+02:00,555.8247447013855,367.9299807548523,135.07366967201233
2022-01-14 23:00:00+02:00,565.210951063368,465.5184571237275,132.8964132443823
2022-01-15 00:00:00+02:00,590.0235168457032,326.28978322347007,135.52291310628254
2022-01-15 01:00:00+02:00,582.8161725184714,573.6475832443829,134.65398566667423
2022-01-15 02:00:00+02:00,562.713560116217,331.8758347315818,136.13520286986545
2022-01-15 03:00:00+02:00,555.1861297607422,343.8586151123047,136.6737299601237
2022-01-15 04:00:00+02:00,563.4430182158058,499.3400942674324,135.99452420135043
2022-01-15 05:00:00+02:00,564.4838562011719,325.6216166178385,135.8169044494629
2022-01-15 06:00:00+02:00,569.4079467160019,346.7348536199062,136.81991684496703
2022-01-15 07:00:00+02:00,556.4061232346755,558.296335543119,135.50985130896936
2022-01-15 08:00:00+02:00,558.6813607742537,320.34724786103664,136.3828580941727
2022-01-15 09:00:00+02:00,556.1325703938802,330.0228668212891,136.15098775227864
2022-01-15 10:00:00+02:00,574.6579181920343,348.04811594594065,136.4136852475267
2022-01-15 11:00:00+02:00,559.3561959266663,554.2292506694794,136.09360444545746
2022-01-15 12:00:00+02:00,576.1071340493139,338.0750329651808,136.69776699627715
2022-01-15 13:00:00+02:00,559.4376287460327,566.6291320323944,136.6028356552124
2022-01-15 14:00:00+02:00,557.4135607910156,337.26971313476565,135.9634309387207
2022-01-15 15:00:00+02:00,563.9000011715726,346.96450295463063,136.1601168983861
2022-01-15 16:00:00+02:00,560.7968579669331,564.3711372789486,136.62064225544302
2022-01-15 17:00:00+02:00,547.2971782977764,348.9759796142578,137.59852001483623
2022-01-15 18:00:00+02:00,558.2295170998086,497.2263725436464,136.61843179196728
2022-01-15 19:00:00+02:00,558.6244354248047,348.35655008951824,137.2499247233073
2022-01-15 20:00:00+02:00,556.239902380741,518.275691331035,136.2615388812441
2022-01-15 21:00:00+02:00,572.6753887469952,352.6758645864633,136.74991877629208
2022-01-15 22:00:00+02:00,555.4722590519832,578.7208089975211,136.97812382624699
2022-01-15 23:00:00+02:00,556.6529500325521,343.0387359619141,137.4857485453288
2022-01-16 00:00:00+02:00,560.0571412365846,477.06093281447284,134.15937809029012
2022-01-16 01:00:00+02:00,559.6550565940051,368.3075866699219,136.01290264800565
2022-01-16 02:00:00+02:00,551.347715250651,337.8970026652018,134.95457865397137
2022-01-16 03:00:00+02:00,555.7509266246449,489.8435040098248,135.07956475922555
2022-01-16 04:00:00+02:00,570.721405506134,357.7387306690216,135.74134361743927
2022-01-16 05:00:00+02:00,560.4792596435547,472.6971171569824,135.85778190612794
2022-01-16 06:00:00+02:00,552.9631423358769,338.45830045005147,137.35626480930534
2022-01-16 07:00:00+02:00,564.3903617289529,465.59801027668055,135.04172715144372
2022-01-16 08:00:00+02:00,553.707940204327,356.67905766413764,134.84736961951623
2022-01-16 09:00:00+02:00,556.856386342443,459.99401843995975,135.2627268052639
2022-01-16 10:00:00+02:00,565.4300940214698,368.92314375692337,135.49278310519546
2022-01-16 11:00:00+02:00,561.9196706136067,359.5550130208333,140.07036997477215
2022-01-16 12:00:00+02:00,551.3336951481039,474.6826010852603,134.7458565870122
2022-01-16 13:00:00+02:00,552.387307238223,397.9802654892651,134.48331889821523
2022-01-16 14:00:00+02:00,558.8883706625406,458.7001341782607,134.76452095064766
