Time,pwrA,pwrB,pwrC,log_pwrA,log_pwrB,log_pwrC,diff_log_pwrA,diff_log_pwrB,diff_log_pwrC
2021-12-30 10:00:00+02:00,525.0,556.2149237999549,133.0935693007249,6.263398262591624,6.32115477315503,4.891052409438413,-0.0064853153262776075,0.4598717386802518,0.016227467544926988
2021-12-30 11:00:00+02:00,525.7191322403725,525.9880639278527,141.56279885648476,6.26476710100066,6.265278520327868,4.952743426802611,0.0013688384090366768,-0.055876252827161466,0.0616910173641978
2021-12-30 12:00:00+02:00,526.1894042312458,333.67571644116475,182.4843507992324,6.265661232012814,5.810169612480603,5.2066644203005845,0.0008941310121537427,-0.455108907847265,0.2539209934979736
2021-12-30 13:00:00+02:00,525.0,559.614043719952,138.06327256422776,6.263398262591624,6.327247338473482,4.927712076921875,-0.0022629694211904194,0.5170777259928787,-0.2789523433787098
2021-12-30 14:00:00+02:00,567.2612412182253,446.04653602713967,137.549584778743,6.340819940507625,6.10042328744496,4.923984468672774,0.07742167791600174,-0.22682405102852154,-0.003727608249100456
2021-12-30 15:00:00+02:00,571.1053429805871,345.8755488540187,139.1740757335316,6.347573681222549,5.846079024962409,4.935725493009485,0.00675374071492385,-0.2543442624825518,0.011741024336711092
2021-12-30 16:00:00+02:00,558.9552616167672,394.6359014068475,136.72823781202615,6.32606943706637,5.977963571220952,4.9179952901521204,-0.02150424415617902,0.13188454625854362,-0.01773020285736493
2021-12-30 17:00:00+02:00,558.813439639998,503.13947000385804,137.59443050431616,6.325815677988359,6.2208674080153745,4.924310448693994,-0.0002537590780109511,0.2429038367944223,0.0063151585418737
2021-12-30 18:00:00+02:00,569.8031354631696,442.3096465312789,137.16015328092527,6.3452909247920335,6.09201019456473,4.9211492451278165,0.019475246803674295,-0.12885721345064471,-0.0031612035661776616
2021-12-30 19:00:00+02:00,566.6734297404918,357.16548310509023,137.1716275473898,6.3397831761411405,5.878199212488535,4.921232897604658,-0.005507748650892985,-0.2138109820761951,8.365247684150035e-05
2021-12-30 20:00:00+02:00,582.5762766570293,446.0126514904605,132.83099560667142,6.367460123917733,6.1003473181882795,4.8890776104612845,0.027676947776592797,0.22214810569974475,-0.03215528714337346
2021-12-30 21:00:00+02:00,584.4777008731477,466.76677979415405,134.78637916508706,6.370718629411306,6.1458297320577016,4.903691148603456,0.003258505493572983,0.04548241386942209,0.014613538142171478
2021-12-30 22:00:00+02:00,589.6039002384972,330.2092127200946,133.523605193325,6.379450955911757,5.79972643152109,4.894278280137385,0.00873232650045086,-0.34610330053661187,-0.009412868466070812
2021-12-30 23:00:00+02:00,595.0,475.0357426782349,135.4751312409214,6.38856140554563,6.163390048947324,4.908788090198129,0.009110449633872975,0.36366361742623443,0.014509810060744144
2021-12-31 00:00:00+02:00,595.0,422.31511449102146,137.48320212293027,6.38856140554563,6.0457517521850965,4.923501743265017,0.0,-0.11763829676222759,0.0147136530668881
2021-12-31 01:00:00+02:00,577.6661376953125,522.9743631216196,136.28444037804238,6.3589960853436365,6.259532443975542,4.9147441750183605,-0.02956532020199365,0.21378069179044523,-0.008757568246656966
2021-12-31 02:00:00+02:00,580.3310698280038,317.9921304865401,135.1227079879406,6.36359875073866,5.762026635576294,4.906183313654112,0.004602665395023742,-0.4975058083992474,-0.008560861364248495
2021-12-31 03:00:00+02:00,574.1681607564291,408.3900226411365,133.97301996321906,6.352922316404584,6.012222655632478,4.897638436120509,-0.01067643433407639,0.25019602005618324,-0.00854487753360278
2021-12-31 04:00:00+02:00,589.6827547443447,409.4858018106489,135.9218410093393,6.379584688462078,6.014902230678969,4.912080022072853,0.02666237205749411,0.0026795750464909673,0.014441585952344127
2021-12-31 05:00:00+02:00,581.1268800677675,336.59363856460106,134.28253011992484,6.364969115226454,5.81887638248305,4.899946014054705,-0.014615573235624346,-0.1960258481959185,-0.012134008018148457
2021-12-31 06:00:00+02:00,582.1635536920456,409.60493260338194,135.83167262304397,6.366751428342114,6.015193116141513,4.911416417850049,0.001782313115660017,0.19631673365846325,0.01147040379534392
2021-12-31 07:00:00+02:00,583.3764299016902,415.5423295825831,135.80334064242564,6.368832655351938,6.029584485358174,4.911207814545339,0.0020812270098247154,0.014391369216660621,-0.00020860330470995336
2021-12-31 08:00:00+02:00,577.810225423177,320.4287882486979,134.76827799479167,6.359245485042688,5.769660062121325,4.90355684433646,-0.009587170309250048,-0.25992442323684894,-0.007650970208878505
